Any,Codi_ine_5_txt,Codi_ine_6_txt,NomMun,Comarca,AFT,Costa,Muntanya,Poblacio_padro,Superficie_ha,05_SU,05_perce_SU,05_SUC,05_perce_SUC,05_SNC,05_perce_SNC,05_SURB,05_perce_SUR,05_SUD,05_perce_SUD,05_SND,05_perce_SND,05_SNU,05_perce_SNU,06_Class_no_SNU,06_perce_Class_no_snu,07_densitat_pob_km2,08_densitat_pob_urba_Km2,09_Perce_SNC_SU,10_Perce_SUD_SU,11_Perce_SND_SU,012_Qual_SUC_AE,12_A1_SUC,12_A2_SUC,12_A3_SUC,13_Qual_SUC_R,13_R1_SUC,13_R2_SUC,13_R3_SUC,13_R4_SUC,13_R5_SUC,13_R6_SUC,14_Qual_SUC_Altres,14_M1_SUC,14_M2_SUC,14_M3_SUC,15_Qual_SUC_SISTEMES,15_SA_SUC,15_SC_SUC,15_SD_SUC,15_SE_SUC,15_SF_SUC,15_SH_SUC,15_SP_SUC,15_SS_SUC,15_ST_SUC,15_SV_SUC,15_SX0_SUC,15_SX1_SUC,15_SX2_SUC,16_QUAL_snu,16_N1_SNU,16_N2_SNU,16_N3_SNU,16_N4_SNU,17_Sol_resid_habt,18_Sol_AE_habt,19_Zverdes_habt,20_Equip_habt
2020,8216,82166,Sant Jaume de Frontanyà,Berguedà,CC,0,Zona de muntanya,30,2127.1000,2.1056,0.0990,2.1056,0.0990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2124.9916,99.9010,2.1056,0.0990,1.4114,1424.7876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.6687,0.3749,0.0000,0.0000,0.2939,0.0000,0.0000,0.0000,0.0000,0.0000,0,1.4382,0.0000,0.0000,0.0000,0.0961,0.0000,0.0000,0.0000,0.0000,0.0087,0.5602,0.0000,0.4382,0.3350,2121.2679,2026.6851,24.8213,69.7616,0.0000,44.8600,0.0000,186.7246,32.0407
2020,8215,82153,Sant Hipòlit de Voltregà,Osona,CC,0,,3540,91.8400,74.4826,81.0993,68.5017,74.5871,5.9809,6.5122,17.3586,18.9007,17.3586,18.9007,0.0000,0.0000,0.0000,0.0000,91.8412,100.0000,3859.3610,4752.7894,8.0299,23.3056,0.0000,0.9158,0.9158,0.0000,0,30.2252,6.5582,2.6688,9.4849,0.8669,5.8016,4.8448,1.1552,0.8892,0.2659,0,36.2536,0.0000,0.0000,0.1404,5.1912,0.0000,0.0000,0.0000,0.0000,0.0715,17.7982,0.0000,4.6986,8.3536,0.0000,0.0000,0.0000,0.0000,0.0000,117.1207,3865.5987,50.2775,14.6645
2020,8214,82140,Vilassar de Dalt,Maresme,MB,0,,9072,904.1600,181.0362,20.0227,175.3976,19.3990,5.6386,0.6236,38.9010,4.3025,26.5368,2.9350,12.3642,1.3675,684.2185,75.6749,219.9372,24.3251,1015.4131,5011.1536,3.1146,14.6583,6.8297,18.9672,18.3915,0.5757,0,85.5867,2.4749,19.9734,0.0000,4.8208,10.7660,47.5515,1.7417,1.6250,0.1167,0,69.2302,0.0000,0.0000,0.0000,13.3653,0.0000,0.4171,0.0000,0.0000,0.9039,14.5260,0.0000,14.3670,25.6509,654.6039,34.6610,0.0000,619.9428,0.0000,105.9978,478.3000,16.0119,14.7325
2020,8213,82135,Sant Fruitós de Bages,Bages,CC,0,,8837,2213.9100,312.5848,14.1191,312.5848,14.1191,0.0000,0.0000,259.1772,11.7067,194.5505,8.7876,64.6266,2.9191,1642.1512,74.1741,571.7620,25.8259,398.1362,2827.0727,0.0000,62.2393,20.6749,74.5983,73.7728,0.8255,0,111.4225,4.4033,0.0000,16.6484,3.5147,8.7890,78.0671,2.8219,2.0329,0.7890,0,123.9241,0.0000,0.0000,0.0000,22.2896,0.0000,0.0000,0.0000,0.0000,0.0000,40.4970,0.0000,12.5314,48.6061,1510.0880,1129.6649,380.4231,0.0000,0.0000,79.3107,118.4611,45.8266,25.2231
2020,8220,82205,Sant Julià de Vilatorta,Osona,CC,0,Zona de muntanya,3140,1625.7400,138.2359,8.5030,134.1105,8.2492,4.1254,0.2538,27.8827,1.7151,27.8827,1.7151,0.0000,0.0000,1459.6165,89.7819,166.1186,10.2181,196.9203,2271.4800,2.9843,20.1704,0.0000,8.1921,8.1921,0.0000,0,64.3098,5.6472,1.7840,5.8755,1.0964,1.3303,48.5766,4.7691,0.0000,2.4232,2.345945283,56.9362,0.0000,0.0000,0.3974,11.4168,0.0000,0.0000,0.0000,0.0000,1.1104,13.3609,0.0000,9.9155,20.7352,1437.5153,511.0689,165.3515,759.9602,1.1348,48.8261,383.2939,42.5508,36.3593
2020,8211,82114,Sant Feliu de Llobregat,Baix Llobregat,MB,0,,45467,1193.3200,355.6316,29.8019,336.9232,28.2341,18.7084,1.5678,33.6647,2.8211,5.1720,0.4334,28.4927,2.3877,804.0225,67.3770,389.2963,32.6230,3845.9175,12784.8583,5.2606,1.4543,8.0119,81.2959,80.9863,0.3096,0,73.7822,15.7350,26.4817,0.0000,24.4942,5.8922,1.1791,3.2396,0.0731,3.1665,0,173.4142,0.0000,0.0000,0.5387,42.9538,5.4081,0.0000,0.0000,1.7305,0.3524,43.2744,0.0000,37.7534,46.8111,118.8846,3.0529,115.8317,0.0000,0.0000,616.2327,559.2780,9.5178,9.4472
2020,8221,82212,Sant Just Desvern,Baix Llobregat,MB,0,,18670,777.5800,360.4936,46.3609,354.8337,45.6330,5.6599,0.7279,15.2745,1.9644,15.2745,1.9644,0.0000,0.0000,401.8133,51.6748,375.7681,48.3252,2388.9907,5179.0098,1.5700,4.2371,0.0000,41.8406,37.8621,3.9785,0,105.7800,7.9804,2.4373,0.0000,37.6941,0.4791,57.1892,3.7505,0.1926,3.5579,0,203.6942,0.0000,0.0000,0.0205,21.8958,0.0000,0.0000,0.0000,4.1453,7.3350,94.3554,0.0000,35.8303,40.1119,18.7249,4.7675,13.9574,0.0000,0.0000,176.4983,446.2178,50.5385,11.7278
2020,8209,82093,Sant Fost de Campsentelles,Vallès Oriental,MB,0,,8853,1309.1800,382.9091,29.2480,382.9091,29.2480,0.0000,0.0000,37.4425,2.8600,28.0887,2.1455,9.3538,0.7145,888.8301,67.8920,420.3516,32.1080,673.0400,2312.0370,0.0000,7.3356,2.4428,30.5883,24.9463,5.6420,0,198.8348,4.3493,0.0000,0.0000,2.5570,3.0609,188.8676,8.5023,0.2141,8.2881,0,145.2521,0.0000,0.0000,1.1277,15.4796,0.0000,12.0178,0.0000,2.3615,0.0000,50.9346,0.0000,26.3626,36.9684,775.5624,0.0000,775.5624,0.0000,0.0000,44.5244,289.4244,57.5337,17.4851
2020,8208,82080,Sant Esteve Sesrovires,Baix Llobregat,MB,0,,7696,1856.2000,354.9583,19.1228,335.2516,18.0611,19.7067,1.0617,453.5630,24.4350,453.5630,24.4350,0.0000,0.0000,1047.6817,56.4422,808.5213,43.5578,414.5103,2168.1421,5.5518,127.7792,0.0000,73.9784,63.1905,9.6860,1.101931348,128.3496,0.0000,4.1076,0.0000,1.6640,3.2462,119.3317,6.2802,4.0651,2.2152,0,125.2255,0.0000,0.0000,0.0000,18.6820,1.6130,0.0000,0.0000,1.5207,2.8269,57.9101,0.0000,10.3909,33.8949,784.8684,158.8637,620.2246,5.7800,0.0000,59.9612,104.0303,75.2470,24.2750
2020,8207,82074,Sant Esteve de Palautordera,Vallès Oriental,MB,0,,2864,1067.1200,63.7850,5.9773,33.4690,3.1364,30.3161,2.8409,64.9192,6.0836,64.9192,6.0836,0.0000,0.0000,938.4186,87.9391,128.7043,12.0609,268.9514,4490.0804,47.5285,101.7781,0.0000,0.0000,0.0000,0.0000,0,21.1739,7.2501,0.0000,0.0000,0.0000,0.0000,13.9237,1.4596,0.0000,1.4596,0,10.8605,0.0000,0.0000,0.0000,1.7160,0.0000,0.0000,0.0000,0.0000,0.0031,1.3269,0.0000,2.1694,5.6450,915.3220,568.1524,62.7152,284.4544,0.0000,135.2610,0.0000,4.6332,5.9917
2020,8206,82068,Sant Cugat Sesgarrigues,Alt Penedès,PE,0,,1009,623.3300,51.0290,8.1865,51.0290,8.1865,0.0000,0.0000,66.0267,10.5926,66.0267,10.5926,0.0000,0.0000,506.2731,81.2209,117.0557,18.7791,161.7519,1977.3052,0.0000,129.3904,0.0000,14.5739,14.5535,0.0204,0,17.7377,3.0932,7.4491,0.0000,0.0000,0.4408,6.7546,0.3994,0.0000,0.3994,0,18.3453,0.0000,0.0000,0.0000,3.3345,0.0000,0.0000,0.0000,0.0000,0.2222,3.5977,0.0000,3.8633,7.3274,495.8658,372.4115,94.6083,0.0000,28.8460,56.8845,69.2332,35.6565,33.0480
2020,8205,82055,Sant Cugat del Vallès,Vallès Occidental,MB,0,,92977,4823.4000,2130.9504,44.1794,2090.2233,43.3350,40.7270,0.8444,398.0475,8.2524,111.0860,2.3031,286.9615,5.9494,2294.4044,47.5682,2528.9979,52.4318,1927.5164,4363.1706,1.9112,5.2130,13.4664,153.0412,68.6417,84.3995,0,836.3165,16.3155,21.9404,0.0000,184.9967,1.6910,611.3729,19.4840,2.1954,17.2886,0,1057.3178,0.0000,0.0000,1.1506,301.8534,25.4241,3.1038,0.0000,25.7620,2.0591,314.2305,0.0000,166.2887,242.8696,104.0682,71.9999,32.0683,0.0000,0.0000,111.1744,607.5290,33.7966,32.4654
2020,8204,82042,Sant Climent de Llobregat,Baix Llobregat,MB,0,,4160,1080.4100,63.3107,5.8599,61.1302,5.6581,2.1806,0.2018,16.8951,1.5638,6.4521,0.5972,10.4431,0.9666,1000.2036,92.5763,80.2059,7.4237,384.9464,6570.7661,3.4442,10.1911,16.4949,5.7673,5.7673,0.0000,0,19.1667,10.9189,0.7249,0.0000,2.0701,0.0000,5.4527,4.2922,0.0145,4.2777,0,31.9423,0.0000,0.0000,0.0000,6.8988,0.0000,0.2425,0.0000,0.0422,0.0852,12.7279,0.0000,6.1782,5.7676,150.8401,25.4076,125.4325,0.0000,0.0000,217.0436,721.3047,30.5960,16.5836
2020,8203,82037,Sant Cebrià de Vallalta,Maresme,MB,0,,3438,1536.8800,276.1761,17.9699,276.1761,17.9699,0.0000,0.0000,39.6605,2.5806,39.6605,2.5806,0.0000,0.0000,1221.0474,79.4496,315.8366,20.5504,219.3134,1244.8579,0.0000,14.3606,0.0000,0.0000,0.0000,0.0000,0,181.1957,0.5466,1.9179,0.0000,3.4287,0.4623,174.8402,1.0381,0.0000,1.0381,0,94.1558,0.0000,0.0000,0.0000,10.2760,0.0000,0.0000,0.0000,0.2465,0.0000,51.8420,0.0000,9.0471,22.7442,1213.0124,967.8214,76.7314,164.6020,3.8576,18.9740,0.0000,150.7913,29.8895
2020,8212,82129,Sant Feliu Sasserra,Bages,CC,0,Zona de muntanya,605,2345.7300,33.5252,1.4292,33.1686,1.4140,0.3567,0.0152,7.5176,0.3205,2.3370,0.0996,5.1806,0.2209,2304.6848,98.2503,41.0428,1.7497,27.0537,1804.6114,1.0638,6.9708,15.4530,6.0042,5.4600,0.5442,0,14.2238,5.1471,0.4112,2.3712,0.0000,2.0518,4.2424,0.4543,0.0000,0.4543,0,12.5075,0.0000,0.0000,0.1351,2.5269,0.0000,0.0000,0.0000,0.0000,0.0000,2.1172,0.0000,4.2304,3.4980,2287.8520,0.0000,2196.1571,91.6949,0.0000,42.5344,100.7635,34.9943,41.7663
2020,8229,82299,Sant Mateu de Bages,Bages,CC,0,Zona de muntanya,608,10217.0600,13.9373,0.1364,12.7102,0.1244,1.2271,0.0120,5.4206,0.0531,5.4206,0.0531,0.0000,0.0000,10197.6987,99.8105,19.3578,0.1895,5.9074,4362.4003,8.8043,38.8926,0.0000,1.7026,1.7026,0.0000,0,5.1205,0.0000,1.5122,0.1673,0.2140,0.1833,3.0436,0.1865,0.0000,0.1865,0,5.7073,0.0000,0.0000,0.0000,1.6730,0.0000,0.9303,0.0000,0.0000,0.1175,0.8436,0.0000,0.7230,1.4199,10020.4564,2276.0419,7721.4488,4.0918,18.8739,118.7393,357.0997,13.8758,27.5157
2020,8160,81607,Perafita,Osona,CC,0,Zona de muntanya,405,1982.4200,36.2119,1.8266,31.3360,1.5807,4.8760,0.2460,11.5193,0.5811,11.5193,0.5811,0.0000,0.0000,1934.6912,97.5923,47.7313,2.4077,20.6691,1118.4163,13.4651,31.8109,0.0000,1.2285,1.2285,0.0000,0,18.0460,6.4550,1.3491,0.0000,0.0000,2.3257,7.9162,0.5025,0.0000,0.5025,0,11.5798,0.0000,0.0000,0.0000,1.3312,0.0000,0.0000,0.0000,0.0000,0.0000,4.0676,0.0000,3.8691,2.3119,1929.3593,682.0910,1247.2683,0.0000,0.0000,22.4426,329.6765,100.4346,32.8681
2020,8237,82378,Sant Quirze de Besora,Osona,CC,0,Zona de muntanya,2154,815.2100,55.6258,6.8235,49.9095,6.1223,5.7163,0.7012,13.7876,1.6913,13.7876,1.6913,0.0000,0.0000,745.7989,91.4852,69.4134,8.5148,266.3810,3872.3045,10.2764,24.7864,0.0000,7.6984,7.6984,0.0000,0,18.5358,2.5743,0.4707,7.7912,0.0000,3.7563,3.9433,2.3845,0.0000,2.3845,0,19.5758,0.0000,0.0000,0.0575,3.9244,1.7498,0.0000,0.0000,0.0000,0.4173,4.3356,0.0000,3.5429,7.2981,714.0110,500.7481,193.3830,19.8799,0.0000,116.2077,279.7998,20.1281,18.2190
2020,8236,82362,Sant Quintí de Mediona,Alt Penedès,PE,0,,2317,1387.5400,57.3531,4.1334,57.3531,4.1334,0.0000,0.0000,40.4558,2.9156,40.4558,2.9156,0.0000,0.0000,1289.7338,92.9509,97.8089,7.0491,167.3661,4039.8857,0.0000,70.5381,0.0000,10.5245,10.3333,0.1912,0,24.0205,10.0569,0.5398,0.0000,0.1019,0.3444,12.9775,2.9453,0.0000,2.9453,0,19.8912,0.0000,0.0000,0.0000,4.9534,0.0000,0.0000,0.0000,0.0000,0.3709,4.2691,0.0000,2.4228,7.8751,1234.9924,1213.4026,21.5899,0.0000,0.0000,96.4591,220.1534,18.4250,21.3784
2020,8235,82359,Sant Pol de Mar,Maresme,MB,1,,5428,750.6900,121.6358,16.2031,72.7305,9.6884,48.9053,6.5147,59.0193,7.8620,52.5267,6.9971,6.4925,0.8649,570.0394,75.9349,180.6551,24.0651,723.4534,4462.5023,40.2064,43.1836,5.3377,8.6547,8.6547,0.0000,0,33.7536,0.4632,0.0000,0.0000,3.7899,0.0000,29.5005,0.8235,0.0000,0.8235,0,29.3685,0.0000,0.0000,0.0000,3.9014,0.1867,0.0000,0.0000,5.6374,0.1534,7.0152,0.0000,6.3934,6.2676,480.3882,247.2701,233.1181,0.0000,0.0000,160.8127,627.1746,12.9241,7.1876
2020,8234,82346,Sant Pere de Vilamajor,Vallès Oriental,MB,0,,4544,3444.0000,350.7788,10.1852,347.5837,10.0924,3.1951,0.0928,14.9705,0.4347,8.5601,0.2486,6.4104,0.1861,3078.2486,89.3801,365.7493,10.6199,130.8222,1295.4034,0.9109,2.4403,1.8275,9.3365,6.9987,2.3377,0,205.7110,0.3710,0.0000,1.4862,1.3794,1.1789,201.2955,1.4177,0.0000,1.4177,0,131.3753,0.0000,0.0000,0.1135,13.6719,0.0000,0.0000,0.0000,0.0628,0.6880,64.1793,0.0000,11.6335,41.0264,3049.2992,438.9259,498.2866,2107.1265,4.9603,22.0892,486.6946,141.2397,30.0878
2020,8233,82331,Sant Pere de Torelló,Osona,CC,0,Zona de muntanya,2470,5495.7300,70.3133,1.2794,70.3133,1.2794,0.0000,0.0000,31.6630,0.5761,31.6630,0.5761,0.0000,0.0000,5393.7581,98.1444,101.9763,1.8556,44.8537,3512.8510,0.0000,45.0314,0.0000,14.6587,14.6587,0.0000,0,27.9631,1.9080,5.3275,3.3341,0.0000,8.9978,8.3958,0.0000,0.0000,0.0000,0,27.7418,0.0000,0.0000,0.0440,4.1072,0.0000,1.3551,0.0000,0.0000,0.1107,8.4357,0.0000,5.1583,8.5308,5263.7414,1605.8974,1144.6581,2513.1859,0.0000,88.3306,168.5002,34.1528,16.6285
2020,8232,82325,Sant Pere de Riudebitlles,Alt Penedès,PE,0,,2380,547.0700,71.9961,13.1602,59.1402,10.8103,12.8559,2.3499,25.2574,4.6168,25.2574,4.6168,0.0000,0.0000,449.8193,82.2229,97.2535,17.7771,443.2673,3305.7343,17.8563,35.0816,0.0000,17.8354,17.8354,0.0000,0,21.0240,1.6503,7.8710,1.8573,0.5656,1.9901,7.0897,0.0000,0.0000,0.0000,0,20.3110,0.0000,0.0000,0.0000,3.5050,0.0000,0.0000,0.0000,1.4528,0.0027,4.6771,0.0000,4.7029,5.9705,378.3349,0.0000,330.9100,47.4249,0.0000,113.2041,133.4428,19.6518,14.7268
2020,8219,82191,Vilassar de Mar,Maresme,MB,1,,21035,401.6400,137.7422,34.2952,135.5532,33.7502,2.1891,0.5450,56.2487,14.0049,56.2487,14.0049,0.0000,0.0000,207.6463,51.7000,193.9909,48.3000,5297.6158,15271.2782,1.5892,40.8362,0.0000,5.0922,4.8482,0.2440,0,65.0724,22.3183,0.0000,5.0389,25.1342,0.0000,12.5810,0.0000,0.0000,0.0000,0,65.4884,0.0000,16.5860,0.0643,9.7357,0.0000,0.0810,0.0000,0.2400,0.0000,6.4896,0.0000,12.8660,19.4258,197.6776,194.5367,0.0000,0.0000,3.1409,323.2552,4130.7977,3.0852,4.6283
2020,8230,82303,Premià de Dalt,Maresme,MB,0,,10441,645.9800,251.5034,38.9336,248.6745,38.4957,2.8289,0.4379,39.8579,6.1702,39.8579,6.1702,0.0000,0.0000,354.6183,54.8962,291.3614,45.1038,1613.8234,4151.4343,1.1248,15.8479,0.0000,11.6361,11.6361,0.0000,0,129.6324,7.4847,3.5418,0.1101,7.4795,16.0949,94.9214,27.7400,0.0000,27.7400,0,79.8469,0.0000,0.0000,0.1316,16.5913,0.0000,0.1482,0.0000,0.0000,1.2057,10.3886,0.0000,17.0430,34.3386,308.2839,0.0000,62.7980,245.4859,0.0000,80.5431,897.2903,9.9498,15.8905
2020,8200,82009,Sant Boi de Llobregat,Baix Llobregat,MB,0,,84500,2156.1200,816.2484,37.8573,769.7639,35.7014,46.4845,2.1559,184.2113,8.5437,66.6133,3.0895,117.5979,5.4541,1155.6592,53.5990,1000.4597,46.4010,3936.2472,10352.2404,5.6949,8.1609,14.4071,148.8766,132.6745,16.2021,0,195.3608,17.1094,77.1138,0.0000,36.5111,3.4305,61.1960,6.2027,0.0000,6.2027,0,417.5367,0.0000,0.0000,1.4838,97.0520,2.2798,1.3484,0.0000,10.6963,3.7051,97.7496,0.0000,86.5929,118.9086,818.0487,5.5674,812.4813,0.0000,0.0000,432.5330,567.5840,11.5680,11.4854
2020,8228,82286,Sant Martí Sesgueioles,Anoia,CC,0,,342,386.3600,19.1695,4.9616,17.9877,4.6557,1.1818,0.3059,6.5993,1.7081,0.0000,0.0000,6.5993,1.7081,360.5887,93.3303,25.7688,6.6697,88.3658,1784.0823,6.1652,0.0000,34.4261,3.1479,3.1479,0.0000,0,7.0086,0.5678,3.3740,1.2680,0.0000,0.8219,0.9769,0.6802,0.0000,0.6802,0,7.0423,0.0000,0.0000,0.0000,1.0353,0.1161,0.4450,0.0000,0.0000,0.0044,1.6926,0.0000,1.8380,2.0270,343.6704,203.1677,14.0640,126.4387,0.0000,48.7973,108.6424,49.4904,30.2706
